teacher_rank,student_dim,gnc_gen_seed=0,gnc_gen_seed=1,gnc_gen_seed=2,gnc_gen_seed=3,gnc_gen_seed=4,gnc_gen_seed=5,gnc_gen_seed=6,gnc_gen_seed=7,gd_gen_seed=0,gd_gen_seed=1,gd_gen_seed=2,gd_gen_seed=3,gd_gen_seed=4,gd_gen_seed=5,gd_gen_seed=6,gd_gen_seed=7
2,3,5.717725139721361,6.031374761645528,5.552760733035466,5.788922724045652,1.3036710217356404,8.342995001139428,1.5045073811171026,6.1964674772220665,0.35030877590179443,1.2283906936645508,0.6179733872413635,13.683633804321289,0.16836650669574738,0.0028805211186408997,0.6561731100082397,0.3227687180042267
2,4,18.748921559949565,13.719111500008392,2.6356014774357925,3.523591903846477,6.180410916923451,3.353903942249859,25.883372009945486,2.6197331666646915,4.837259292602539,29.977102279663086,0.007128509227186441,7.956136226654053,14.05850601196289,4.4454145431518555,1.181288719177246,10.146710395812988
2,5,8.322883968047643,5.200419477984179,19.79802854743219,1.7762618431553376,9.281680249521306,58.12702103137537,12.934198962572024,19.44435596540662,18.69691276550293,8.08460807800293,0.6482692360877991,7.825284957885742,5.645332336425781,121.43038940429688,15.949492454528809,0.57789146900177
2,6,6.997543866577785,34.013364745381615,5.793034791818601,35.70296178639189,27.508311299575887,17.898668059419798,37.32005804790388,18.50085793530717,24.961708068847656,0.007354261353611946,9.392927169799805,2.0219205509874882e-07,72.18318939208984,7.084631443023682,0.03463047742843628,53.57430648803711
2,7,23.25727086204489,5.407927379277349,11.852949967730355,32.438724795829174,96.01604336202617,52.46982332483851,24.171811955935375,144.5445588443477,6.703171253204346,19.545948028564453,47.99940872192383,0.42690199613571167,252.6944580078125,6.464474608947057e-07,1.4433221817016602,0.1540709137916565
2,8,3.891902926438487,23.53903138353658,26.127246660164673,61.35926699239538,27.845516859809393,63.53825989588621,50.1797655058919,18.207785393263435,22.6657657623291,0.0057571022771298885,92.0390396118164,163.170166015625,11.367348670959473,0.00024001668498385698,1.408639907836914,26.52777099609375
2,9,276.5452606313694,78.85207301427926,63.58898982822076,116.65669666932483,8.399007687950212,66.1334897110527,21.38312760677571,56.05408147795712,675.6350708007812,0.0007245552260428667,0.04147787392139435,290.71771240234375,28.75212860107422,229.88743591308594,69.58702850341797,1.1979271173477173
2,10,28.1128316796462,36.955089821596154,85.07166054139249,97.24394785605881,163.5565486635956,524.2055697451674,51.203510156201865,2.903739467703244,11.782124519348145,0.6226922273635864,0.45583227276802063,0.024627842009067535,452.23101806640625,1064.5443115234375,5.22684907913208,13.986920356750488
2,11,97.10158959600325,107.93893650487708,21.502980172703975,181.75195570505906,22.09341375901457,66.72130054710404,12.364653804085927,117.51408359326516,0.00086375349201262,0.2917827367782593,0.000493269064463675,669.7525024414062,119.63706970214844,9.926255226135254,0.2849982678890228,0.06798294931650162
2,12,140.75254930520418,142.06225508643917,105.83737402306255,144.3558398352729,3.4837902244744705,6.771795630455017,12.792500133681704,65.32619913623476,1.2640419981835294e-06,534.109375,294.0718994140625,6.46218832116574e-05,29.605113983154297,0.0012994807912036777,54.896968841552734,9.163522720336914
2,13,88.22449891500816,101.3924904591343,41.8067951248813,44.95174427346604,166.92343176115403,131.95611875230483,10.041765715631854,190.56451973403557,7.014711445663124e-05,10.080121040344238,9.577056884765625,1.6392022371292114,0.00016367918578907847,1.4718538522720337,66.48721313476562,0.025930991396307945
2,14,182.00601924675098,18.782645538770886,133.44116669420123,182.54464438944325,39.977670778441144,84.00714863022613,,,0.32992666959762573,4.896194934844971,0.000357771321432665,0.10656419396400452,0.14125269651412964,0.08655618876218796,0.013207141309976578,4822.556640625
2,15,420.4424353362544,204.42535882606253,176.4668314592857,58.15750753940567,205.95293006695016,266.65346048190696,57.019135886776326,40.670502484435765,5.684715347342717e-07,0.11112167686223984,0.37258628010749817,259.16802978515625,0.22050884366035461,0.1324787139892578,234.84498596191406,262.27130126953125
3,3,12.53580583375698,7.10773481234944,0.7900796593513771,4.479635207308294,4.580204754794551,3.964851321676263,9.979129473559958,5.870340115976217,0.7637606263160706,14.510196685791016,1.1469449996948242,10.078109741210938,2.8207459449768066,11.559728622436523,1.14528226852417,16.813945770263672
3,4,16.631547212402577,12.231721195468943,11.022076666815275,2.7759943891900054,9.365835079666075,8.841309414668807,14.44767433031594,7.713355976252371,39.50446319580078,2.1431431770324707,1.011038899421692,8.39802074432373,3.0117263793945312,26.411163330078125,40.45881652832031,18.18072509765625
3,5,5.286181208598803,7.305172946934032,10.46336414905724,17.829088071845355,5.753205783528491,9.783146190325814,9.437174356801378,22.35270586242987,28.931901931762695,7.289426326751709,39.98021697998047,0.9174546599388123,23.374107360839844,36.117103576660156,21.365726470947266,61.13417053222656
3,6,10.058915448210502,13.39362340545844,10.224872301221867,9.668671160351433,9.826478446926375,16.783399654697423,6.216371343289003,68.86187473955194,22.96857452392578,7.994205474853516,39.49580764770508,3.3589131832122803,46.0842170715332,7.924282073974609,30.821033477783203,0.5462990999221802
3,7,16.73155127956676,14.032454028454495,22.50602961631305,11.015602549119553,22.67433086779372,49.39163388618541,17.845688773910485,101.90826785886718,73.90696716308594,2.3802578449249268,89.56287384033203,46.224342346191406,86.300537109375,0.0012205541133880615,9.722740173339844,239.7294158935547
3,8,34.510281016312334,61.564794822670514,48.20134730108299,18.651133714097845,15.70478790450601,44.53775046529688,18.23749520550915,17.497600688079388,154.98973083496094,0.007993257604539394,0.2591753900051117,85.8039779663086,75.65192413330078,154.29525756835938,73.26644897460938,79.14124298095703
3,9,51.63157122260319,47.55285894453136,53.202574730145585,56.782126404635775,67.76964423824951,191.2549721852136,31.065294926317943,5.657350438747881,186.26991271972656,1.2443909645080566,3.0885865688323975,5.079289436340332,207.25059509277344,448.63433837890625,15.029241561889648,8.31199836730957
3,10,38.67053283026314,50.75369588527827,19.148929228558217,13.978501954984791,18.310174384287212,18.09290708940297,4.216679386336795,77.02315790725173,11.541421890258789,3.577620029449463,0.4691116511821747,141.7235870361328,57.45953369140625,73.27197265625,12.843682289123535,1.649537444114685
3,11,117.9544883875693,11.496916179302321,16.26422036541941,43.984523286216174,10.652531648312882,12.570346077285102,9.951089471361735,44.47600099762893,0.0007932953885756433,124.0719223022461,75.74815368652344,24.41707992553711,32.10950469970703,11.572061538696289,17.48802947998047,22.78719711303711
3,12,68.93723909770056,26.04708179413778,56.29628382845214,100.31412991509039,112.15097842266754,82.97885915975971,21.45427204340349,69.51750570322747,0.001039619091898203,169.25772094726562,18.538951873779297,4.400156021118164,2.19191312789917,8.60811710357666,31.29920768737793,6.773684978485107
3,13,110.57647682849067,50.78286681437974,92.6211592732248,86.61995791876079,65.65543244530808,101.35342318880005,5.314402652801823,910.0978136208421,7.084444522857666,22.220386505126953,2.157618999481201,2.8376874923706055,0.6225500106811523,0.9104186296463013,27.332027435302734,2067.61181640625
3,14,336.52823176771716,136.97735473988268,136.55822139430347,15.163691125141769,81.53721171811412,152.39159066127087,5.8268827529371094,67.49107159752594,0.19775313138961792,3.6319892406463623,3.5617105960845947,64.85858917236328,5.786243915557861,2.8182787895202637,50.99468231201172,172.02578735351562
3,15,,85.94451181417755,35.903650395837076,131.02849072663378,136.66772211597439,25.963091791335433,81.35378575147442,49.34771723555996,11.354740142822266,13.85659408569336,144.82762145996094,14.629617691040039,440.4624938964844,133.2517547607422,44.6466178894043,46.61435317993164
